name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"kavala, greece",2021-06-28,31.2,21,27,34.9,21,28.4,20.5,69.3,0,0,0,,0,0,22.3,16.6,242.5,1015,21.1,10,287.4,24.9,8,,2021-06-28T05:52:53,2021-06-28T20:58:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-06-29,32,22.4,27.2,34.2,22.4,28.2,20.2,67.2,0,0,0,,0,0,20.5,11.2,104.8,1014.7,11.7,10,295.3,25.6,9,,2021-06-29T05:53:19,2021-06-29T20:58:18,0.65,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-06-30,31.2,22.4,27.4,35.5,22.4,29.3,21.2,70,0,0,0,,0,0,22.3,11.2,137,1012.8,28,10,301.6,26,8,,2021-06-30T05:53:47,2021-06-30T20:58:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-01,33,22.4,28,36.8,22.4,29.7,21.1,68.6,0,0,0,,0,0,22.3,14.6,133.2,1008.5,42.3,10,303.7,26.2,9,,2021-07-01T05:54:16,2021-07-01T20:58:06,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-02,32,22,27,33.7,22,28.1,20.1,67.2,0,0,0,,0,0,33.5,16.4,93.2,1006.2,26.3,10,239.5,20.7,7,,2021-07-02T05:54:46,2021-07-02T20:57:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-03,29,20.8,24.5,28.8,20.8,24.6,16.5,63,0.473,100,4.17,rain,0,0,51.1,33,282.1,1009,49.4,10,269.8,23.2,8,,2021-07-03T05:55:19,2021-07-03T20:57:46,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-04,31,18,25.1,30.6,18,25.1,15,56.3,0,0,0,,0,0,35.3,25.1,232.3,1009.7,23.5,10,295.1,25.5,9,,2021-07-04T05:55:52,2021-07-04T20:57:33,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-05,29,19,25,31.2,19,25.7,19.1,71,0.284,100,4.17,rain,0,0,21.6,13,131,1007.6,48.3,10,269.8,23.2,8,,2021-07-05T05:56:27,2021-07-05T20:57:18,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-06,33.1,20,26.8,34.6,20,27.2,18.3,63,0,0,0,,0,0,27.7,13,233.9,1008.9,22.1,10,275.8,24,8,,2021-07-06T05:57:03,2021-07-06T20:57:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-07,33.1,21.9,27.6,34.2,21.9,28.5,18.9,60.9,0,0,0,,0,0,18.4,16.1,214.4,1012.6,17,10,295,25.5,8,,2021-07-07T05:57:41,2021-07-07T20:56:42,0.91,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-08,32,22.6,27.5,36.5,22.6,29.5,21,68.7,0.054,100,4.17,rain,0,0,33.5,18.4,186.4,1016.2,18,10,285.3,24.6,8,,2021-07-08T05:58:20,2021-07-08T20:56:20,0.95,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-09,32.1,22.3,27.3,32.4,22.3,27.6,17.8,58.7,0,0,0,,0,0,27.7,20.5,85.8,1016.7,24.1,10,297.9,25.8,9,,2021-07-09T05:59:00,2021-07-09T20:55:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-10,31.1,20.1,26.6,30.7,20.1,26.5,15.2,51.2,0.016,100,4.17,rain,0,0,25.9,20.5,98.6,1013.4,19.4,10,322.1,27.9,9,,2021-07-10T05:59:41,2021-07-10T20:55:32,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-11,32.1,21,27.1,32,21,27.1,16.3,54,0,0,0,,0,0,20.2,16.9,126,1011.3,30.5,10,311.9,26.9,9,,2021-07-11T06:00:24,2021-07-11T20:55:04,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-12,33.1,21,27,33.1,21,27.6,17.6,58.3,0,0,0,,0,0,24.1,13,160,1011.6,17.5,10,278.5,24,8,,2021-07-12T06:01:08,2021-07-12T20:54:35,0.08,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-13,31.2,21.9,26.9,33.1,21.9,27.6,18.2,60,0,0,0,,0,0,24.1,14.8,167.1,1012,13.7,10,301.2,26,8,,2021-07-13T06:01:52,2021-07-13T20:54:04,0.12,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-14,32.1,22.3,27.5,34.9,22.3,28.7,19.6,63.6,0,0,0,,0,0,24.1,16.6,197.4,1012,17.1,10,306.4,26.3,8,,2021-07-14T06:02:38,2021-07-14T20:53:31,0.15,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-15,32.2,22.8,27.9,34.6,22.8,29.3,20.1,63.8,0,0,0,,0,0,19.1,17.9,175.5,1010.8,0.7,10,326.4,28.2,9,,2021-07-15T06:03:25,2021-07-15T20:52:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-16,34,22.7,28.1,34.6,22.7,28.6,18.4,58.3,0,0,0,,0,0,20.5,19.9,110.3,1007.9,4.1,10,329.5,28.5,9,,2021-07-16T06:04:12,2021-07-16T20:52:18,0.22,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-17,33.1,21,27.8,35.3,21,28.4,17,53.3,0,0,0,,0,0,24.1,16.2,146.1,1004.6,1.2,10,330.2,28.7,9,,2021-07-17T06:05:01,2021-07-17T20:51:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-18,32,22.1,27.7,36.8,22.1,29.4,20.6,66,0,0,0,,0,0,31.7,25.9,99.3,1002.7,19.6,10,312.5,27,9,,2021-07-18T06:05:50,2021-07-18T20:50:58,0.3,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-19,31,22.7,27.2,33,22.7,28.2,20.7,69.1,0.1,100,4.17,rain,0,0,29.5,18.4,99,1005.2,32.5,10,294.9,25.4,8,,2021-07-19T06:06:40,2021-07-19T20:50:15,0.33,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-20,30.1,21.4,26.3,33.3,21.4,27.9,20.6,71.9,0,0,0,,0,0,24.8,14.8,221.5,1007.7,30.2,10,256.8,22.2,7,,2021-07-20T06:07:31,2021-07-20T20:49:31,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-21,32.1,23,27.2,32.3,23,27.8,19.5,64.9,0,0,0,,0,0,38.9,20.4,154.2,1010.3,25.3,10,262,22.7,8,,2021-07-21T06:08:23,2021-07-21T20:48:44,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-22,30.1,21,25.9,30,21,25.9,15.4,54.5,0,0,0,,0,0,31.7,18.4,112.3,1013.5,41.1,10,222,19.3,6,,2021-07-22T06:09:15,2021-07-22T20:47:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-23,30,21.8,26.2,30,21.8,26.2,15.1,51.2,0,0,0,,0,0,24.5,18.4,114.3,1013.2,52,10,235.5,20.4,7,,2021-07-23T06:10:08,2021-07-23T20:47:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-24,30,20,25.4,29.4,20,25.3,14.8,53.3,0.038,100,8.33,rain,0,0,27.7,15.7,133,1012.8,34.3,10,281.7,24.3,8,,2021-07-24T06:11:02,2021-07-24T20:46:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-25,30.1,18.6,25.3,29.3,18.6,25.1,14.5,53.3,0,0,0,,0,0,24.1,23.8,95.6,1014.6,9.2,10,317.7,27.7,9,,2021-07-25T06:11:56,2021-07-25T20:45:20,0.54,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-26,32,19.9,25.9,31.3,19.9,25.8,14.8,51.9,0,0,0,,0,0,22,14.8,180.7,1016.9,6.4,10,317.7,27.5,9,,2021-07-26T06:12:51,2021-07-26T20:44:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-27,32.1,21.2,27.1,32.5,21.2,27.5,17.1,56.4,0,0,0,,0,0,24.1,13,148.2,1017.5,4.8,10,304.5,26.3,9,,2021-07-27T06:13:46,2021-07-27T20:43:28,0.61,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-28,34,21,27.8,34.2,21,28.5,18.6,60.2,0,0,0,,0,0,27.7,16.6,204.4,1015.5,13.4,10,302.5,26.2,9,,2021-07-28T06:14:42,2021-07-28T20:42:29,0.64,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-29,34,21.9,28.1,35.1,21.9,28.8,18.8,59.6,0,0,0,,0,0,25.9,11.2,160.9,1012.5,7.9,10,295.8,25.6,9,,2021-07-29T06:15:38,2021-07-29T20:41:29,0.67,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-30,35,22,28.8,37.7,22,30.2,19.7,60.6,0,0,0,,0,0,22.3,11.2,140.2,1009.3,14.7,10,287.2,24.9,8,,2021-07-30T06:16:35,2021-07-30T20:40:27,0.7,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-07-31,35.2,22,29.2,37,22,30.5,19.5,58.7,0,0,0,,0,0,27.7,14.8,97.9,1007.4,12.7,10,310.5,26.8,9,,2021-07-31T06:17:32,2021-07-31T20:39:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-01,35.1,23,29.5,37.7,23,31,19.6,56.9,0,0,0,,0,0,20.5,16.6,242,1009.8,10.3,10,288,24.8,8,,2021-08-01T06:18:29,2021-08-01T20:38:19,0.77,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-02,35,23,29.2,42.3,23,32,21.1,63.7,0,0,0,,0,0,26.3,25.3,238.6,1009.3,4.5,10,295.3,25.4,9,,2021-08-02T06:19:26,2021-08-02T20:37:12,0.8,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-03,37.1,22,30.2,39.8,22,31.3,18.8,55.2,0,0,0,,0,0,27.7,16.1,70.8,1010.4,6.6,10,311.7,26.9,9,,2021-08-03T06:20:24,2021-08-03T20:36:05,0.83,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-04,35,24.1,29.9,40.6,24.1,32.5,20.7,59.8,0,0,0,,0,0,24.8,14.8,134.8,1012.4,10.2,10,291,25.2,9,,2021-08-04T06:21:22,2021-08-04T20:34:55,0.86,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-05,36,24,29.6,39.4,24,31.6,20.4,59.4,0,0,0,,0,0,37.1,13,92.9,1009.5,13.6,10,304.5,26.3,9,,2021-08-05T06:22:21,2021-08-05T20:33:44,0.9,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-06,36,22,28.3,38.1,22,29.1,18.1,56,12.294,100,4.17,rain,0,0,51.8,31.7,73,1001.3,51.4,10,238.7,20.6,8,,2021-08-06T06:23:19,2021-08-06T20:32:32,0.93,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-07,31.2,20.1,26.5,31,20.1,26.5,15.7,53.9,0.011,100,4.17,rain,0,0,33.5,16.6,146.4,1008.4,16.5,10,307.9,26.5,9,,2021-08-07T06:24:18,2021-08-07T20:31:19,0.96,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-08,32.1,20.7,27,32.4,20.7,27.4,16.7,55.1,0,0,0,,0,0,25.9,13,116.7,1014.5,12.6,10,299.8,25.9,9,,2021-08-08T06:25:17,2021-08-08T20:30:04,0,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-09,32.2,21,27.1,35.8,21,28.9,20.4,68,0,0,0,,0,0,27.7,11.2,140.6,1015.7,11,10,279,24,8,,2021-08-09T06:26:16,2021-08-09T20:28:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-10,33.2,23,27,38.1,23,28.7,21.9,75.2,3.783,100,4.17,rain,0,0,33.5,14.8,51.9,1014.6,36.8,9.9,262.5,22.7,8,,2021-08-10T06:27:15,2021-08-10T20:27:30,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-11,33,20,26.4,37,20,27.8,21,73.6,1.946,100,4.17,rain,0,0,66.3,32.9,109.7,1012.5,35.3,10,244.3,21.2,8,,2021-08-11T06:28:15,2021-08-11T20:26:12,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-12,32,20,26.9,34.6,20,28,20.2,68.6,0.946,100,4.17,rain,0,0,29.5,18.4,230.1,1015.5,33.4,10,247.7,21.4,7,,2021-08-12T06:29:14,2021-08-12T20:24:52,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-13,32.1,22,27.2,32.5,22,27.6,18.6,61,0,0,0,,0,0,27.7,14.8,118.1,1018.8,36.1,10,240.4,20.8,8,,2021-08-13T06:30:14,2021-08-13T20:23:31,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-14,32,21,26.6,32,21,26.7,17,57.6,0,0,0,,0,0,27.7,20.5,119.5,1019.2,24.6,10,283.2,24.4,9,,2021-08-14T06:31:13,2021-08-14T20:22:09,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-15,31.2,19,25.7,31.4,19,25.8,16.1,57.2,0,0,0,,0,0,25.9,14.8,145.5,1016.3,9.2,10,288.6,24.8,9,,2021-08-15T06:32:13,2021-08-15T20:20:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-16,31,19,26.2,32.4,19,26.5,17.3,59.5,0,0,0,,0,0,24.1,12.5,137.1,1014.1,8,10,292.2,25.2,9,,2021-08-16T06:33:12,2021-08-16T20:19:21,0.28,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-17,30.2,20,25.9,32.7,20,27,19.5,68.7,0,0,0,,0,0,29.5,13,141.4,1010.5,14,10,278.6,24.2,9,,2021-08-17T06:34:12,2021-08-17T20:17:56,0.32,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-18,33.1,21,27,34.6,21,28.1,20.2,67.8,0,0,0,,0,0,27.7,16,193.6,1008.4,26.4,10,245.1,21.1,8,,2021-08-18T06:35:11,2021-08-18T20:16:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-19,30,22,25.3,31.3,22,25.7,18.7,67.6,2.648,100,8.33,rain,0,0,21.6,11.2,77.1,1010.2,44.5,10,202,17.5,7,,2021-08-19T06:36:11,2021-08-19T20:15:02,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-20,29.1,19,24.8,28.9,19,24.9,16.5,61.5,0.1,100,4.17,rain,0,0,29.9,18.1,114.2,1014.1,31.2,10,221.5,19.2,7,,2021-08-20T06:37:11,2021-08-20T20:13:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-21,30,20,25.2,29.7,20,25.3,16.6,60.5,0,0,0,,0,0,31.7,16.6,179.8,1014.8,27.4,10,236.5,20.5,8,,2021-08-21T06:38:10,2021-08-21T20:12:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-22,32,19,25.5,32,19,25.6,16.5,59.6,0,0,0,,0,0,29.9,18.4,145.3,1015.3,22.8,10,268.6,23,8,,2021-08-22T06:39:10,2021-08-22T20:10:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-23,31,19,25.5,31.9,19,25.6,15.2,54.8,0,0,0,,0,0,25.6,24.1,111,1014.9,10.7,10,285,24.5,9,,2021-08-23T06:40:09,2021-08-23T20:09:04,0.53,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-24,31.1,19,25.1,30,19,25,14.8,54.6,0,0,0,,0,0,30.2,16.6,182.6,1012.9,1.3,10,283.7,24.5,9,,2021-08-24T06:41:09,2021-08-24T20:07:32,0.56,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-25,29.2,19,24.9,30.1,19,25.5,17.2,63.1,0,0,0,,0,0,24.1,15.8,111.7,1011.2,19.5,10,264.2,22.7,8,,2021-08-25T06:42:08,2021-08-25T20:06:00,0.59,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-26,30,20.9,25.2,32.5,20.9,26,19.7,72.4,0.384,100,8.33,rain,0,0,26.6,18.4,223.4,1009.7,35.6,9.9,244.4,21.2,8,,2021-08-26T06:43:08,2021-08-26T20:04:27,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-27,31,20,25.4,34.6,20,26.4,19.8,72.2,0,0,0,,0,0,24.1,14.4,215.7,1008.7,36.5,10,227.2,19.4,7,,2021-08-27T06:44:07,2021-08-27T20:02:53,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-28,32,21,26.2,33.7,21,27.1,19.8,69.4,0,0,0,,0,0,29.5,16.6,154.9,1007.9,23.8,10,231,19.8,8,,2021-08-28T06:45:06,2021-08-28T20:01:18,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-29,30.2,20.7,25.5,32.6,20.7,26.4,19.8,71.2,0,0,0,,0,0,29.5,16.6,108.5,1005.2,24,10,242.1,21.1,8,,2021-08-29T06:46:06,2021-08-29T19:59:43,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-30,30,19.7,25.2,31.2,19.7,25.8,19.5,72.1,0,0,0,,0,0,29.5,14.8,149.7,1008.4,31.7,10,243.5,20.8,8,,2021-08-30T06:47:05,2021-08-30T19:58:07,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-08-31,29.1,17.6,24.5,30.8,17.6,25,17.8,67.4,0,0,0,,0,0,23,15.9,90.3,1012.5,25,10,212.8,18.3,7,,2021-08-31T06:48:04,2021-08-31T19:56:31,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-01,30,18.4,24,30.8,18.4,24.3,16.7,65.4,0,0,0,,0,0,35.3,20,101.7,1012.9,21.2,10,216.9,18.7,8,,2021-09-01T06:49:03,2021-09-01T19:54:54,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-02,27.1,15,22.9,27,15,22.8,11.9,52.7,0.2,100,8.33,rain,0,0,37.1,14.8,163.2,1016.6,31.6,10,230,19.9,7,,2021-09-02T06:50:02,2021-09-02T19:53:16,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-03,27.1,16.7,22.5,27,16.7,22.5,11.1,49.3,0,0,0,,0,0,25.2,22.3,98,1018.7,47.8,10,159.9,14,5,,2021-09-03T06:51:02,2021-09-03T19:51:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-04,26.1,17,22.1,26.1,17,22.1,14,61.3,0,0,0,,0,0,21.6,13,131.4,1015.4,37.8,10,206.3,17.9,7,,2021-09-04T06:52:01,2021-09-04T19:50:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-05,28,16,22.2,27.5,16,22.2,13.4,59.1,0.027,100,4.17,rain,0,0,29.2,16.6,104.8,1015.6,56,10,183.9,15.8,6,,2021-09-05T06:53:00,2021-09-05T19:48:21,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-06,28,15.9,22.7,27,15.9,22.6,10.2,47.4,0,0,0,,0,0,46.4,31.1,50.7,1019,20.8,10,233.2,20.2,7,,2021-09-06T06:53:59,2021-09-06T19:46:41,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-07,26.1,16.5,21.5,26.1,16.5,21.5,10,49.2,0,0,0,,0,0,69.1,38.9,50.2,1021.1,50.9,10,224,19.3,7,,2021-09-07T06:54:58,2021-09-07T19:45:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-08,24,16.6,20.3,24,16.6,20.3,10.1,52.5,0.005,100,4.17,rain,0,0,42.5,26.4,50.3,1020,77.4,10,165.6,14.4,6,,2021-09-08T06:55:57,2021-09-08T19:43:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-09,25,16,20.4,25,16,20.4,12.4,61.4,0.249,100,8.33,rain,0,0,35.3,23.7,49,1017.6,73.1,10,167.2,14.4,5,,2021-09-09T06:56:56,2021-09-09T19:41:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-10,27.1,16,20.8,27.1,16,20.8,14.5,68.6,0,0,0,,0,0,28.1,18.4,242.3,1016.6,46.2,10,207.9,17.9,7,,2021-09-10T06:57:55,2021-09-10T19:40:00,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-11,26.1,15,21.1,26.1,15,21.1,14.4,66.3,0,0,0,,0,0,22.7,14.8,203.2,1016,25.8,10,197.6,17.2,7,,2021-09-11T06:58:54,2021-09-11T19:38:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-12,29,14,21.9,28.2,14,21.9,14,63.5,0,0,0,,0,0,23.4,22.3,225.3,1012.6,35.1,10,188.9,16.3,7,,2021-09-12T06:59:53,2021-09-12T19:36:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-13,28.1,15.9,22.4,27.6,15.9,22.3,13.7,59.9,0,0,0,,0,0,22.3,16.6,225,1012,51.6,10,210.8,18,7,,2021-09-13T07:00:52,2021-09-13T19:34:56,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-14,31.1,16,23.7,29.7,16,23.5,12.7,52.8,0,0,0,,0,0,33.5,22.3,77.8,1013.8,33.4,10,234.1,20.2,8,,2021-09-14T07:01:51,2021-09-14T19:33:14,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-15,28.2,15.9,22,28.6,15.9,22.1,14.5,63.3,4.183,100,8.33,rain,0,0,23.8,14.8,277.9,1016,33.7,10,216.4,18.7,7,,2021-09-15T07:02:51,2021-09-15T19:31:33,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-16,27.2,15,21.9,27.9,15,22,16.2,71.3,0,0,0,,0,0,24.1,11.2,212.9,1016.9,14.9,10,222.1,19.2,8,,2021-09-16T07:03:50,2021-09-16T19:29:51,0.33,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-17,28.1,17,22.2,29.3,17,22.4,16.9,73.2,0,0,0,,0,0,22,13,244.5,1014,48.2,10,207.9,17.9,7,,2021-09-17T07:04:49,2021-09-17T19:28:09,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16606099999,16624099999,LGKV,remote"
"kavala, greece",2021-09-18,29,18,22.4,30.3,18,22.7,17.8,76.2,1.071,100,8.33,rain,0,0,28.8,16.7,250.2,1010.2,40,10,168,14.6,6,,2021-09-18T07:05:49,2021-09-18T19:26:26,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16624099999,LGKV,remote"
